job_title,job_description,location,experience_text,source,company,salary_text,salary_lpa,salary_source,exp_min,exp_max,exp_mid,exp_band,tier,text_for_nlp,skills_extracted,skill_count,salary_disclosed
Offshore Wind Yield Analyst,"wind modelling, windographer, windpro, solar, data management, wind energy, renewable energy, project development",Bangalore/Bengaluru,3-8,naukri_ds_india,Shell,,15.0,estimated,3,8,5.5,5-8 yrs (Senior),Startup/Other,"offshore wind yield analyst wind modelling, windographer, windpro, solar, data management, wind energy, renewable energy, project development",[],0,
Application Support Analyst- PowerBI,"application support, powerbi, azure storage, c#, adf, json, azure dev ops, azure data bricks",Bangalore/Bengaluru,6-8,naukri_ds_india,Shell,,16.6,estimated,6,8,7.0,5-8 yrs (Senior),Startup/Other,"application support analyst- powerbi application support, powerbi, azure storage, c#, adf, json, azure dev ops, azure data bricks","['Azure', 'Power BI']",2,
Systems Admin Analyst,"administration, analyst, interpersonal skills, backend, data management, equity, salesforce.com, issue resolution",Bangalore/Bengaluru,1-3,naukri_ds_india,Zscaler Softech,,6.04,estimated,1,3,2.0,1-3 yrs (Junior),Startup/Other,"systems admin analyst administration, analyst, interpersonal skills, backend, data management, equity, salesforce.com, issue resolution",[],0,
IT Security Compliance Analyst,"it skills, testing, change management, cisa, data management, access management, soc, disaster recovery",Bangalore/Bengaluru,7-9,naukri_ds_india,Eurofins It Solutions,,14.29,estimated,7,9,8.0,5-8 yrs (Senior),Startup/Other,"it security compliance analyst it skills, testing, change management, cisa, data management, access management, soc, disaster recovery",[],0,
IT Security Compliance Analyst,"computer science, change management, data management, information security, soc, disaster recovery, incident management, asset management",Bangalore/Bengaluru,3-5,naukri_ds_india,Eurofins It Solutions,,9.71,estimated,3,5,4.0,3-5 yrs (Mid),Startup/Other,"it security compliance analyst computer science, change management, data management, information security, soc, disaster recovery, incident management, asset management",[],0,
Systems Admin Analyst,"administration, interpersonal skills, backend, data management, senior analyst, equity, salesforce.com, issue resolution",Bangalore/Bengaluru,1-3,naukri_ds_india,cloudneeti,,6.91,estimated,1,3,2.0,1-3 yrs (Junior),Startup/Other,"systems admin analyst administration, interpersonal skills, backend, data management, senior analyst, equity, salesforce.com, issue resolution",[],0,
Sales Operations Analyst - Channels,"interpersonal skills, sales, business analytics, business planning, sales operations analyst, data analytics, management, channel business",Bangalore/Bengaluru,3-6,naukri_ds_india,cloudneeti,,11.07,estimated,3,6,4.5,3-5 yrs (Mid),Startup/Other,"sales operations analyst - channels interpersonal skills, sales, business analytics, business planning, sales operations analyst, data analytics, management, channel business",[],0,
Security Analyst IAM,"it skills, cloud, oracle, aws, azure, computer science, data analysis, excel",Bengaluru,4-6,naukri_ds_india,Sony,,10.22,estimated,4,6,5.0,3-5 yrs (Mid),Startup/Other,"security analyst iam it skills, cloud, oracle, aws, azure, computer science, data analysis, excel","['Azure', 'AWS', 'Excel']",3,
Market Analyst,"business system, pharma, analytical, healthcare, power bi, life sciences, qlikview, data visualization",Bangalore/Bengaluru,3-5,naukri_ds_india,Cytiva,,10.94,estimated,3,5,4.0,3-5 yrs (Mid),Startup/Other,"market analyst business system, pharma, analytical, healthcare, power bi, life sciences, qlikview, data visualization","['Data Visualization', 'Power BI']",2,
Web Analyst,"it skills, testing, salesforce, computer science, software testing, google analytics, web technologies, web analytics",Bengaluru,1-3,naukri_ds_india,Unusual Hire,,6.24,estimated,1,3,2.0,1-3 yrs (Junior),Startup/Other,"web analyst it skills, testing, salesforce, computer science, software testing, google analytics, web technologies, web analytics",['GCP'],1,
Market research analyst,"it skills, cloud, digital marketing, mining, analytical, saas, consulting, data collection",Bangalore/Bengaluru,1-6,naukri_ds_india,Toolyt,,9.44,estimated,1,6,3.5,3-5 yrs (Mid),Startup/Other,"market research analyst it skills, cloud, digital marketing, mining, analytical, saas, consulting, data collection",['Git'],1,
Finance Analyst ( MBA ),"system maintenance, finance analyst, financial institutions, internal communication, mis, data analysis, business operations, customer satisfaction",Bangalore/Bengaluru,1-4,naukri_ds_india,Odessa,,6.04,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"finance analyst ( mba ) system maintenance, finance analyst, financial institutions, internal communication, mis, data analysis, business operations, customer satisfaction",['Communication'],1,
HRIS Analyst I,"data validation, sap, excel, data management, analytical, relationship building, data collection, customer service",Bangalore/Bengaluru,1-4,naukri_ds_india,BCD Meetings & Events,,5.85,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"hris analyst i data validation, sap, excel, data management, analytical, relationship building, data collection, customer service",['Excel'],1,
Sr Python Developer,"database design, javascript, agile, data structures, html, perl, apache, analytics",Bengaluru,4-6,naukri_ds_india,Talent Zone Consultant,,9.59,estimated,4,6,5.0,3-5 yrs (Mid),Startup/Other,"sr python developer database design, javascript, agile, data structures, html, perl, apache, analytics","['Python', 'Agile']",2,
Operations Analyst,"business process, data analysis, performance management, project management, process improvement, customer support, continuous improvement, operations",Bangalore/Bengaluru,6-10,naukri_ds_india,Xactly,,15.5,estimated,6,10,8.0,5-8 yrs (Senior),Startup/Other,"operations analyst business process, data analysis, performance management, project management, process improvement, customer support, continuous improvement, operations",[],0,
Operations Analyst,"analytics, coordinating, data analysis, optimization, asset management, seo, marketing operations, crm",Bengaluru,2-3,naukri_ds_india,Expertiz,,6.4,estimated,2,3,2.5,1-3 yrs (Junior),Startup/Other,"operations analyst analytics, coordinating, data analysis, optimization, asset management, seo, marketing operations, crm",[],0,
Energy Analyst,"report generation, continuous integration, hvac, data analysis, managed services, analytical, customer retention, computer proficiency",Bengaluru,4-6,naukri_ds_india,75F,,10.24,estimated,4,6,5.0,3-5 yrs (Mid),Startup/Other,"energy analyst report generation, continuous integration, hvac, data analysis, managed services, analytical, customer retention, computer proficiency",[],0,
Health Care Analyst - Global Markets,"interpersonal skills, healthcare operations, business analysis, data modeling, billing, it transformation, healthcare, market research",Bengaluru,2-6,naukri_ds_india,jobpoint india,,11.24,estimated,2,6,4.0,3-5 yrs (Mid),Startup/Other,"health care analyst - global markets interpersonal skills, healthcare operations, business analysis, data modeling, billing, it transformation, healthcare, market research",['Data Modeling'],1,
Audit Analyst ( Automation ),"automation, data analysis, manager internal audit, sap, javascript, data processing, vb, oracle",Bangalore/Bengaluru,2-4,naukri_ds_india,Target,,8.25,estimated,2,4,3.0,1-3 yrs (Junior),Product,"audit analyst ( automation ) automation, data analysis, manager internal audit, sap, javascript, data processing, vb, oracle",[],0,
Analyst Procurement (Electronics),"procurement, supply chain, data analysis, sap, support, iso, senior analyst, analytical",Bengaluru,2-5,naukri_ds_india,AARNA HR SOLUTIONS PVT. LTD.,,10.42,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"analyst procurement (electronics) procurement, supply chain, data analysis, sap, support, iso, senior analyst, analytical",[],0,
Product Analyst,"supply chain, computer science, automation, data analysis, nutrition, machine learning, healthcare, forecasting",Bangalore/Bengaluru,1-2,naukri_ds_india,CommerceIQ,,7.64,estimated,1,2,1.5,1-3 yrs (Junior),Startup/Other,"product analyst supply chain, computer science, automation, data analysis, nutrition, machine learning, healthcare, forecasting",['Machine Learning'],1,
DealShare - Product Analyst|,"product analyst, analytical skills, sql queries, data collection, data analytics, spss, adobe, macros",Bangalore/Bengaluru,2-4,naukri_ds_india,Dealshare.in,,6.09,estimated,2,4,3.0,1-3 yrs (Junior),Startup/Other,"dealshare - product analyst| product analyst, analytical skills, sql queries, data collection, data analytics, spss, adobe, macros","['SQL', 'Excel']",2,
Analyst Global Markets,"interpersonal skills, healthcare operations, business analysis, data modeling, billing, it transformation, healthcare, market research",Bengaluru,2-5,naukri_ds_india,Job Point HR & Training Consultants,,11.48,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"analyst global markets interpersonal skills, healthcare operations, business analysis, data modeling, billing, it transformation, healthcare, market research",['Data Modeling'],1,
Analyst - Careers | ResearchFox,"email, senior analyst, analytical, tools, market research, cxo, ms office, data mining",Bengaluru,1-2,naukri_ds_india,ResearchFox,,6.22,estimated,1,2,1.5,1-3 yrs (Junior),Startup/Other,"analyst - careers | researchfox email, senior analyst, analytical, tools, market research, cxo, ms office, data mining",[],0,
EDI Analyst,"san, ftp, hris, healthcare, edi, data mapping, troubleshooting, operations",Bangalore/Bengaluru,3-6,naukri_ds_india,Sequoia Consulting Group,,9.4,estimated,3,6,4.5,3-5 yrs (Mid),Startup/Other,"edi analyst san, ftp, hris, healthcare, edi, data mapping, troubleshooting, operations",[],0,
Quality Assurance Analyst,"computer science, automation, data management, debugging, javascript, customer support, selenium, test cases",Bangalore/Bengaluru,2-7,naukri_ds_india,Attain Solutions,,9.89,estimated,2,7,4.5,3-5 yrs (Mid),Startup/Other,"quality assurance analyst computer science, automation, data management, debugging, javascript, customer support, selenium, test cases",[],0,
HRIS Analyst I,"data validation, sap, excel, data management, analytical, relationship building, data collection, customer service",Bangalore/Bengaluru,1-4,naukri_ds_india,Advito,,6.06,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"hris analyst i data validation, sap, excel, data management, analytical, relationship building, data collection, customer service",['Excel'],1,
Revenue Operations Analyst,"business process, cro, data analysis, project management, process improvement, billing, microsoft, operations",Bangalore/Bengaluru,3-8,naukri_ds_india,Singular,,14.5,estimated,3,8,5.5,5-8 yrs (Senior),Startup/Other,"revenue operations analyst business process, cro, data analysis, project management, process improvement, billing, microsoft, operations",[],0,
Segmentation Analyst,"it skills, big data, tableau, power bi, business system, pharma, analytical, healthcare",Bangalore/Bengaluru,2-5,naukri_ds_india,Cytiva,,11.32,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"segmentation analyst it skills, big data, tableau, power bi, business system, pharma, analytical, healthcare","['Tableau', 'Power BI', 'Spark']",3,
Sales Operations Analyst,"it skills, project management, program management, salesforce, bpo, project management, business intelligence, finance",Bangalore/Bengaluru,8-9,naukri_ds_india,DataCore Software,,22.7,estimated,8,9,8.5,8+ yrs (Lead),Startup/Other,"sales operations analyst it skills, project management, program management, salesforce, bpo, project management, business intelligence, finance",[],0,
Credit Control Analyst,"communication, ms office, written, verbal, gst, azure, cloud computing, docker",Bangalore/Bengaluru,1-4,naukri_ds_india,CloudThat Technologies Pvt. Ltd.,,6.55,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"credit control analyst communication, ms office, written, verbal, gst, azure, cloud computing, docker","['Communication', 'Azure', 'Docker']",3,
System Analyst,"git, analytical, ssrs, php, system design, entity framework, data processing, mvc",Bengaluru,10-14,naukri_ds_india,AMSI Technologies,,21.46,estimated,10,14,12.0,8+ yrs (Lead),Startup/Other,"system analyst git, analytical, ssrs, php, system design, entity framework, data processing, mvc",['Git'],1,
Product Analyst,"product analyst, r, business growth, problem solving, data analysis, e - commerce, data mining, statistical analysis",Bangalore/Bengaluru,2-6,naukri_ds_india,Instawork,,11.34,estimated,2,6,4.0,3-5 yrs (Mid),Startup/Other,"product analyst product analyst, r, business growth, problem solving, data analysis, e - commerce, data mining, statistical analysis","['Statistics', 'R']",2,
